VYP batch,Part,Set Time,FFTE Feed solids SP,FFTE Production solids SP,FFTE Steam pressure SP,TFE Out flow SP,TFE Production solids SP,TFE Vacuum pressure SP,TFE Steam pressure SP,Extract tank Level,FFTE Discharge density,FFTE Discharge solids,FFTE Feed flow rate PV,FFTE Feed solids PV,FFTE Heat temperature 1,FFTE Heat temperature 2,FFTE Heat temperature 3,FFTE Production solids PV,FFTE Steam pressure PV,TFE Input flow PV,TFE Level,TFE Motor current,TFE Motor speed,TFE Out flow PV,TFE Product out temperature,TFE Production solids PV,TFE Production solids density,TFE Steam pressure PV,TFE Steam temperature,TFE Tank level,TFE Temperature,TFE Vacuum pressure PV,quality_label
98_2020_06_25,Yeast - FMX,25/06/2020 17:22,50.0,43.0,150.0,2239.02,85.0,-38.12,120.0,57.84,1.28,44.21,9985.08,49.19,62.71,72.9,57.55,44.75,150.32,1853.44,49.0,27.42,80,2122.57,0,85.63,1.33,119.91,77.26,81.79,89,-39.65,low_bad
98_2020_06_25,Yeast - FMX,25/06/2020 17:24,50.0,43.0,150.0,2239.02,85.0,-38.12,125.0,58.36,1.28,44.21,10011.02,49.32,62.71,72.9,57.55,44.9,149.96,1904.67,51.14,28.23,80,2250.32,0,82.92,1.33,119.91,78.89,81.79,89,-41.08,low_bad
98_2020_06_25,Yeast - FMX,25/06/2020 17:27,50.0,43.0,150.0,2239.02,85.0,-45.66,125.0,59.02,1.28,44.21,10004.54,50.76,62.71,72.9,57.55,45.21,150.32,1815.18,48.16,28.0,80,2025.94,0,82.92,1.33,125.03,78.89,81.72,89,-43.18,low_bad
98_2020_06_25,Yeast - FMX,25/06/2020 17:28,50.0,43.0,150.0,2239.02,85.0,-46.49,125.0,62.39,1.28,44.21,9985.08,50.54,62.71,72.9,57.55,45.21,149.6,1654.99,47.75,28.5,80,1891.7,0,83.45,1.33,125.03,78.89,81.73,89,-44.25,low_bad
98_2020_06_25,Yeast - FMX,25/06/2020 17:30,50.0,43.0,150.0,2239.02,86.0,-46.49,125.0,59.36,1.28,44.21,10011.02,50.82,62.71,72.9,57.55,45.52,150.67,1551.88,44.7,28.97,80,1500.65,0,83.45,1.33,125.03,77.8,81.67,89,-44.25,low_bad
98_2020_06_25,Yeast - FMX,25/06/2020 17:31,50.0,43.0,150.0,2239.02,86.0,-44.89,125.0,59.69,1.28,45.6,9991.57,49.32,62.71,72.9,57.55,45.75,149.6,1410.51,44.96,28.4,80,1962.39,0,83.45,1.33,125.03,77.8,81.62,89,-44.96,low_bad
98_2020_06_25,Yeast - FMX,25/06/2020 17:34,50.0,43.0,155.0,2239.02,86.0,-44.89,125.0,59.61,1.28,45.6,10011.02,49.09,62.71,74.37,57.55,46.14,149.96,1808.69,45.18,28.84,80,2007.13,0,88.26,1.33,125.03,77.8,81.51,89,-42.47,low_bad
98_2020_06_25,Yeast - FMX,25/06/2020 17:35,50.0,43.0,155.0,2239.02,86.0,-39.54,125.0,59.47,1.28,45.6,10023.35,49.32,63.51,74.37,57.55,46.22,153.85,1763.94,48.64,28.43,80,1974.71,0,88.26,1.33,125.03,77.8,81.48,89,-41.43,low_bad
98_2020_06_25,Yeast - FMX,25/06/2020 17:37,50.0,43.0,155.0,2239.02,86.0,-36.37,125.0,60.12,1.28,45.6,10183.53,51.75,63.51,74.37,57.55,46.83,154.92,2417.64,48.16,27.93,80,1878.73,0,87.21,1.33,125.03,78.35,81.38,90,-43.89,low_bad
98_2020_06_25,Yeast - FMX,25/06/2020 17:37,50.0,43.0,155.0,2239.02,86.0,-45.0,120.0,60.12,1.28,45.6,10183.53,51.75,63.51,74.37,57.55,46.83,154.92,2417.64,48.16,27.93,80,1878.73,0,87.21,1.33,125.03,78.35,81.38,90,-43.89,low_bad
98_2020_06_25,Yeast - FMX,25/06/2020 17:37,50.0,43.0,144.62,2239.02,86.0,-45.0,125.0,60.12,1.28,45.6,10183.53,51.75,63.51,74.37,57.55,46.83,154.92,2417.64,48.16,27.93,80,1878.73,0,87.21,1.33,125.03,78.35,81.38,90,-43.89,low_bad
98_2020_06_25,Yeast - FMX,25/06/2020 17:37,50.0,43.0,155.0,2239.02,86.0,-45.0,125.0,60.15,1.28,45.6,10004.54,50.12,63.51,74.37,57.55,46.52,154.92,1584.31,48.64,28.67,80,1974.71,0,87.21,1.33,125.03,77.8,81.43,90,-41.43,low_bad
98_2020_06_25,Yeast - FMX,25/06/2020 17:37,50.0,43.0,155.0,2239.02,86.0,-39.49,125.0,60.15,1.28,45.6,9985.08,50.12,63.51,74.37,57.55,46.68,154.92,1584.31,48.64,28.67,80,1821.01,0,87.21,1.33,125.03,77.8,81.43,90,-41.43,low_bad
98_2020_06_25,Yeast - FMX,25/06/2020 17:37,50.0,43.0,155.0,2239.02,65.0,-45.0,125.0,60.12,1.28,45.6,10183.53,51.75,63.51,74.37,57.55,46.83,154.92,2417.64,48.16,27.93,80,1878.73,0,87.21,1.33,125.03,78.35,81.38,90,-43.89,low_bad
98_2020_06_25,Yeast - FMX,25/06/2020 17:40,50.0,43.0,144.62,2239.02,65.0,-36.37,120.0,60.82,1.28,45.6,10215.95,49.12,63.51,74.37,55.82,47.45,144.68,2192.61,52.91,28.13,80,2577.82,0,82.32,1.33,119.91,78.44,75.09,90,-39.33,low_bad
98_2020_06_25,Yeast - FMX,25/06/2020 17:41,50.0,41.0,144.62,2239.02,65.0,-43.75,120.0,61.14,1.28,45.6,10196.5,49.06,63.51,74.37,55.82,47.45,144.68,1750.97,52.42,27.49,80,1891.7,0,82.32,1.33,119.91,78.44,74.15,90,-38.97,low_bad
97_2020_06_25,Yeast - FMX,25/06/2020 17:41,50.0,41.0,144.62,2239.02,65.0,-36.37,120.0,61.1,1.28,45.6,10209.47,50.79,63.51,74.37,55.82,47.29,144.33,2096.63,52.91,27.66,80,2558.37,0,82.32,1.33,119.91,78.44,74.79,90,-38.97,low_bad
98_2020_06_25,Yeast - FMX,25/06/2020 17:41,50.0,41.0,144.62,2239.02,82.0,-36.37,120.0,61.14,1.28,45.6,10196.5,49.06,63.51,74.37,55.82,47.45,144.68,1750.97,52.42,27.49,80,1891.7,0,82.32,1.33,119.91,78.44,74.15,90,-38.97,low_bad
97_2020_06_25,Yeast - FMX,25/06/2020 17:41,50.0,41.0,144.62,2239.02,65.0,-36.37,120.0,61.1,1.28,45.6,10209.47,50.79,63.51,74.37,55.82,47.29,144.33,2096.63,52.91,27.66,80,2558.37,0,82.32,1.33,119.91,78.44,74.79,90,-38.97,good
97_2020_06_25,Yeast - FMX,25/06/2020 17:42,50.0,41.0,144.62,2239.02,82.0,-43.75,125.0,61.05,1.28,45.6,10183.53,49.32,63.51,74.37,55.82,47.61,143.97,1878.73,48.8,28.27,80,2007.13,0,82.32,1.33,119.91,78.67,73.41,90,-41.08,good
97_2020_06_25,Yeast - FMX,25/06/2020 17:42,50.0,41.0,144.62,2239.02,82.0,-43.75,125.0,61.05,1.28,45.6,10183.53,49.32,63.51,74.37,55.82,47.61,143.97,1878.73,48.8,28.27,80,2007.13,0,82.32,1.33,119.91,78.67,73.41,90,-41.08,low_bad
97_2020_06_25,Yeast - FMX,25/06/2020 17:42,50.0,41.0,150.0,2239.02,82.0,-43.75,125.0,60.94,1.28,45.6,10183.53,49.89,63.51,74.37,55.82,47.76,144.68,1866.41,48.8,27.96,80,2071.34,0,82.32,1.33,125.03,78.67,73.2,90,-41.08,low_bad
97_2020_06_25,Yeast - FMX,25/06/2020 17:42,50.0,41.0,150.0,2239.02,82.0,-43.75,125.0,60.94,1.28,45.6,10183.53,49.89,63.51,74.37,55.82,47.76,144.68,1866.41,48.8,27.96,80,2071.34,0,82.32,1.33,125.03,78.67,73.2,90,-41.08,good
98_2020_06_25,Yeast - FMX,25/06/2020 17:43,50.0,41.0,150.0,2239.02,83.0,-43.75,125.0,61.51,1.28,45.6,10222.44,49.19,63.51,74.37,55.82,47.83,147.86,1974.71,48.8,28.47,80,1731.52,0,82.32,1.33,126.33,78.67,72.72,90,-41.43,low_bad
98_2020_06_25,Yeast - FMX,25/06/2020 17:44,50.0,41.0,150.0,2239.02,83.0,-42.7,125.0,61.77,1.28,45.6,10177.04,49.29,63.51,74.37,55.82,48.3,149.6,1859.92,49.8,28.43,80,1699.74,0,83.14,1.33,124.71,78.67,70.27,89,-41.79,low_bad
98_2020_06_25,Yeast - FMX,25/06/2020 17:47,50.0,41.0,150.0,2239.02,83.0,-41.16,125.0,61.49,1.28,45.6,10196.5,49.35,64.05,74.37,55.82,48.61,150.67,1815.18,49.8,27.93,80,1731.52,0,83.14,1.33,125.03,78.67,66.57,90,-40.72,low_bad
98_2020_06_25,Yeast - FMX,25/06/2020 17:47,50.0,41.0,150.0,2239.02,84.0,-42.7,125.0,61.49,1.28,45.6,10196.5,49.35,64.05,74.37,55.82,48.61,150.67,1815.18,49.8,27.93,80,1731.52,0,83.14,1.33,125.03,78.67,66.57,90,-40.72,low_bad
98_2020_06_25,Yeast - FMX,25/06/2020 17:51,50.0,41.0,150.0,2239.02,82.0,-39.41,125.0,62.36,1.28,48.69,10183.53,49.58,64.05,75.65,58.03,48.53,150.67,1738.0,48.06,28.23,80,1936.45,0,83.14,1.33,125.03,78.67,64.52,90,-40.72,low_bad
98_2020_06_25,Yeast - FMX,25/06/2020 17:51,50.0,41.0,150.0,2239.02,84.0,-39.41,125.0,62.36,1.28,48.69,10190.01,49.58,64.05,75.65,58.03,48.53,150.67,1738.0,48.06,28.23,80,1936.45,0,83.14,1.33,125.03,78.67,64.52,90,-40.72,low_bad
98_2020_06_25,Yeast - FMX,25/06/2020 17:51,50.0,41.0,150.0,2239.02,84.0,-38.55,125.0,62.36,1.28,48.69,10183.53,49.58,64.05,75.65,58.03,48.53,150.67,1738.0,48.06,28.23,80,1936.45,0,83.14,1.33,125.03,78.67,64.52,90,-40.72,low_bad
97_2020_06_25,Yeast - FMX,25/06/2020 17:52,50.0,41.0,150.0,2239.02,82.0,-36.37,125.0,62.28,1.28,48.69,10228.28,49.58,64.05,75.65,58.03,48.61,149.96,1603.76,47.65,28.0,80,2071.34,0,83.14,1.33,125.03,78.67,64.88,90,-38.97,low_bad
97_2020_06_25,Yeast - FMX,25/06/2020 17:52,50.0,41.0,150.0,2239.02,82.0,-36.37,125.0,62.28,1.28,48.69,10228.28,49.58,64.05,75.65,58.03,48.61,149.96,1603.76,47.65,28.0,80,2071.34,0,83.14,1.33,125.03,78.67,64.88,90,-38.97,good
97_2020_06_25,Yeast - FMX,25/06/2020 17:53,50.0,41.0,150.0,2239.02,80.0,-36.37,125.0,62.76,1.28,48.69,10190.01,50.63,64.05,75.65,58.03,48.61,149.6,1859.92,47.46,28.87,80,2007.13,0,85.63,1.33,125.03,78.67,64.79,91,-38.62,low_bad
97_2020_06_25,Yeast - FMX,25/06/2020 17:53,50.0,41.0,150.0,2239.02,80.0,-36.37,125.0,62.76,1.28,48.69,10190.01,50.63,64.05,75.65,58.03,48.61,149.6,1859.92,47.46,28.87,80,2007.13,0,85.63,1.33,125.03,78.67,64.79,91,-38.62,good
97_2020_06_25,Yeast - FMX,25/06/2020 18:01,50.0,41.0,150.0,2239.02,85.0,-36.37,125.0,63.84,1.28,48.69,10190.01,50.63,64.05,75.65,58.03,48.84,150.32,1782.75,48.93,28.37,80,2064.85,0,84.43,1.33,125.03,78.67,63.64,91,-37.55,good
97_2020_06_25,Yeast - FMX,25/06/2020 18:01,50.0,41.0,150.0,2239.02,85.0,-36.37,125.0,63.84,1.28,48.69,10190.01,50.63,64.05,75.65,58.03,48.84,150.32,1782.75,48.93,28.37,80,2064.85,0,84.43,1.33,125.03,78.67,63.64,91,-37.55,low_bad
97_2020_06_25,Yeast - FMX,25/06/2020 18:03,50.0,41.0,150.0,2239.02,85.0,-37.59,125.0,63.88,1.28,48.69,10202.98,49.22,64.05,75.65,58.03,48.53,149.96,1654.99,47.71,28.16,80,2205.58,0,84.43,1.33,125.03,78.67,64.1,91,-37.9,low_bad
97_2020_06_25,Yeast - FMX,25/06/2020 18:03,50.0,41.0,150.0,2239.02,85.0,-37.59,125.0,63.88,1.28,48.69,10202.98,49.22,64.05,75.65,58.03,48.53,149.96,1654.99,47.71,28.16,80,2205.58,0,84.43,1.33,125.03,78.67,64.1,91,-37.9,good
97_2020_06_25,Yeast - FMX,25/06/2020 18:04,50.0,41.0,150.0,2239.02,85.0,-36.37,125.0,63.9,1.28,48.69,10202.98,49.16,64.05,75.65,58.03,48.69,150.32,1680.29,47.46,28.27,80,1859.92,0,85.93,1.33,125.03,78.67,64.21,91,-37.19,low_bad
97_2020_06_25,Yeast - FMX,25/06/2020 18:04,50.0,41.0,150.0,2239.02,85.0,-36.37,125.0,63.9,1.28,48.69,10202.98,49.16,64.05,75.65,58.03,48.69,150.32,1680.29,47.46,28.27,80,1859.92,0,85.93,1.33,125.03,78.67,64.21,91,-37.19,good
97_2020_06_25,Yeast - FMX,25/06/2020 18:07,50.0,41.0,152.0,2239.02,85.0,-36.37,125.0,64.32,1.28,48.69,10183.53,50.73,64.05,75.65,58.03,48.77,149.96,1487.68,46.4,29.11,80,2186.12,0,85.93,1.33,125.03,78.67,65.85,92,-37.9,good
97_2020_06_25,Yeast - FMX,25/06/2020 18:07,50.0,41.0,152.0,2239.02,85.0,-36.37,125.0,64.32,1.28,48.69,10183.53,50.73,64.05,75.65,58.03,48.77,149.96,1487.68,46.4,29.11,80,2186.12,0,85.93,1.33,125.03,78.67,65.85,92,-37.9,low_bad
97_2020_06_25,Yeast - FMX,25/06/2020 18:18,50.0,41.0,155.0,2239.02,85.0,-36.37,125.0,65.41,1.28,49.15,10190.01,50.54,64.05,75.65,58.03,49.15,152.1,1597.28,45.73,29.34,80,2096.63,0,88.63,1.33,125.03,78.67,73.56,92,-36.51,low_bad
97_2020_06_25,Yeast - FMX,25/06/2020 18:18,50.0,41.0,155.0,2239.02,85.0,-36.37,125.0,65.41,1.28,49.15,10190.01,50.54,64.05,75.65,58.03,49.15,152.1,1597.28,45.73,29.34,80,2096.63,0,88.63,1.33,125.03,78.67,73.56,92,-36.51,good
99_2020_06_25,Yeast - BRD,25/06/2020 19:06,50.0,41.0,155.0,2239.02,85.0,-36.37,125.0,41.99,1.28,53.87,10183.53,49.09,64.05,78.35,58.03,54.1,154.92,1616.08,49.12,29.38,80,2192.61,0,87.21,1.33,125.03,79.08,69.67,92,-36.83,high_bad
99_2020_06_25,Yeast - BRD,25/06/2020 19:06,50.0,41.0,155.0,2239.02,85.0,-36.37,125.0,41.99,1.28,53.87,10183.53,49.09,64.05,78.35,58.03,54.1,154.92,1616.08,49.12,29.38,80,2192.61,0,87.21,1.33,125.03,79.08,69.67,92,-36.83,high_bad
99_2020_06_25,Yeast - BRD,25/06/2020 19:06,50.0,41.0,155.0,2239.02,85.0,-36.37,125.0,41.99,1.28,53.87,10183.53,49.09,64.05,78.35,58.03,54.1,154.92,1616.08,49.12,29.38,80,2192.61,0,87.21,1.33,125.03,79.08,69.67,92,-36.83,high_bad
99_2020_06_25,Yeast - BRD,25/06/2020 19:06,50.0,41.0,155.0,2239.02,85.0,-36.37,125.0,41.99,1.28,53.87,10183.53,49.09,64.05,78.35,58.03,54.1,154.92,1616.08,49.12,29.38,80,2192.61,0,87.21,1.33,125.03,79.08,69.67,92,-36.83,high_bad
99_2020_06_25,Yeast - BRD,25/06/2020 19:06,50.0,41.0,155.0,2239.02,85.0,-36.37,125.0,41.99,1.28,53.87,10183.53,49.09,64.05,78.35,58.03,54.1,154.92,1616.08,49.12,29.38,80,2192.61,0,87.21,1.33,125.03,79.08,69.67,92,-36.83,high_bad
99_2020_06_25,Yeast - BRD,25/06/2020 19:06,50.0,41.0,155.0,2239.02,85.0,-36.37,125.0,41.99,1.28,53.87,10183.53,49.09,64.05,78.35,58.03,54.1,154.92,1616.08,49.12,29.38,80,2192.61,0,87.21,1.33,125.03,79.08,69.67,92,-36.83,high_bad
99_2020_06_25,Yeast - BRD,25/06/2020 19:06,50.0,41.0,155.0,2239.02,85.0,-36.37,125.0,41.99,1.28,53.87,10183.53,49.09,64.05,78.35,58.03,54.1,154.92,1616.08,49.12,29.38,80,2192.61,0,87.21,1.33,125.03,79.08,69.67,92,-36.83,high_bad
97_2020_06_25,Yeast - FMX,25/06/2020 20:00,25.0,41.0,155.0,2239.02,85.0,-36.37,125.0,3.82,1.28,53.4,10196.5,3.3,64.34,77.58,56.75,52.71,154.92,1891.7,49.93,29.31,80,2269.78,0,88.63,1.33,125.03,78.76,35.7,93,-36.83,good
97_2020_06_25,Yeast - FMX,25/06/2020 20:00,25.0,41.0,155.0,2239.02,85.0,-36.37,125.0,3.82,1.28,53.4,10196.5,3.3,64.34,77.58,56.75,52.71,154.92,1891.7,49.93,29.31,80,2269.78,0,88.63,1.33,125.03,78.76,35.7,93,-36.83,low_bad
97_2020_06_25,Yeast - FMX,25/06/2020 20:01,25.0,41.0,155.0,2239.02,80.0,-36.37,125.0,4.29,1.28,53.4,10011.02,19.55,64.34,77.58,56.75,52.79,155.24,1872.24,49.93,29.75,80,2199.09,0,88.63,1.33,125.03,78.76,35.32,92,-36.15,good
97_2020_06_25,Yeast - FMX,25/06/2020 20:01,25.0,41.0,155.0,2239.02,80.0,-36.37,125.0,4.29,1.28,53.4,10011.02,19.55,64.34,77.58,56.75,52.79,155.24,1872.24,49.93,29.75,80,2199.09,0,88.63,1.33,125.03,78.76,35.32,92,-36.15,low_bad
97_2020_06_25,Yeast - FMX,25/06/2020 20:02,25.0,41.0,155.0,2239.02,80.0,-36.37,85.0,3.98,1.28,53.4,9985.08,26.44,64.34,77.58,33.14,52.94,154.21,1821.01,50.37,28.7,80,1802.2,0,88.63,1.33,125.03,78.76,34.62,92,-36.51,good
97_2020_06_25,Yeast - FMX,25/06/2020 20:02,25.0,41.0,155.0,2239.02,80.0,-45.0,125.0,3.98,1.28,53.4,9985.08,26.44,64.34,77.58,33.14,52.94,154.21,1821.01,50.37,28.7,80,1802.2,0,88.63,1.33,125.03,78.76,34.62,92,-36.51,good
97_2020_06_25,Yeast - FMX,25/06/2020 20:02,25.0,41.0,155.0,2239.02,80.0,-45.0,125.0,3.98,1.28,53.4,9985.08,26.44,64.34,77.58,33.14,52.94,154.21,1821.01,50.37,28.7,80,1802.2,0,88.63,1.33,125.03,78.76,34.62,92,-36.51,low_bad
97_2020_06_25,Yeast - FMX,25/06/2020 20:02,25.0,41.0,130.0,2239.02,80.0,-45.0,85.0,4.07,1.28,51.78,10209.47,25.51,63.99,77.58,29.71,51.63,154.56,1853.44,50.18,29.78,80,2160.83,0,88.63,1.33,78.24,79.66,36.95,92,-38.62,good
97_2020_06_25,Yeast - FMX,25/06/2020 20:02,25.0,41.0,130.0,2239.02,80.0,-45.0,85.0,4.07,1.28,51.78,10209.47,25.51,63.99,77.58,29.71,51.63,154.56,1853.44,50.18,29.78,80,2160.83,0,88.63,1.33,78.24,79.66,36.95,92,-38.62,low_bad
97_2020_06_25,Yeast - FMX,25/06/2020 20:02,25.0,41.0,155.0,2239.02,80.0,-36.37,85.0,3.98,1.28,53.4,9985.08,26.44,64.34,77.58,33.14,52.94,154.21,1821.01,50.37,28.7,80,1802.2,0,88.63,1.33,125.03,78.76,34.62,92,-36.51,low_bad
99_2020_06_25,Yeast - BRD,25/06/2020 20:05,25.0,41.0,130.0,2239.02,5.0,-45.0,85.0,8.83,1.28,53.64,10171.21,24.39,63.99,74.57,31.79,53.64,129.88,2230.87,52.62,28.47,80,2635.54,0,89.3,1.33,84.34,77.22,50.55,91,-40.01,high_bad
99_2020_06_25,Yeast - BRD,25/06/2020 20:06,25.0,41.0,120.0,2239.02,5.0,-45.0,85.0,11.27,1.28,52.17,10228.28,24.36,63.99,72.26,31.79,51.94,130.24,2378.73,52.62,28.91,80,2840.47,0,89.3,1.33,84.99,77.22,56.23,91,-40.72,high_bad
99_2020_06_25,Yeast - BRD,25/06/2020 20:58,25.0,41.0,120.0,2239.02,0.0,-45.0,85.0,54.87,1.28,-3.26,10241.25,24.42,52.97,56.56,31.76,-6.19,120.0,2948.77,60.3,24.94,80,2910.51,0,9.69,1.33,84.66,77.32,75.43,83,-44.96,high_bad
99_2020_06_25,Yeast - BRD,25/06/2020 20:58,25.0,41.0,160.0,2239.02,5.0,-45.0,85.0,54.87,1.28,-3.26,10241.25,24.42,52.97,56.56,31.76,-6.19,120.0,2948.77,60.3,24.94,80,2910.51,0,9.69,1.33,84.66,77.32,75.43,83,-44.96,high_bad
99_2020_06_25,Yeast - BRD,25/06/2020 20:58,25.0,41.0,120.0,2239.02,5.0,-45.0,120.0,54.87,1.28,-3.26,10241.25,24.42,52.97,56.56,31.76,-6.19,120.0,2948.77,60.3,24.94,80,2910.51,0,9.69,1.33,84.66,77.32,75.43,83,-44.96,high_bad
99_2020_06_25,Yeast - BRD,25/06/2020 20:58,25.0,41.0,120.0,2239.02,5.0,-50.0,85.0,54.87,1.28,-3.26,10241.25,24.42,52.97,56.56,31.76,-6.19,120.0,2948.77,60.3,24.94,80,2910.51,0,9.69,1.33,84.66,77.32,75.43,83,-44.96,high_bad
99_2020_06_25,Yeast - BRD,25/06/2020 20:59,25.0,41.0,160.0,1992.86,0.0,-50.0,120.0,55.16,1.28,-9.21,11887.81,26.05,52.97,56.56,31.76,-9.21,151.03,3609.6,60.69,24.94,80,3128.4,0,2.78,1.33,124.09,77.29,72.36,83,-46.71,high_bad
99_2020_06_25,Yeast - BRD,25/06/2020 21:02,25.0,41.0,160.0,1992.86,0.0,-45.0,120.0,57.3,1.28,1.99,11990.27,46.43,53.74,54.7,52.14,1.24,160.2,4186.12,76.29,24.8,80,3378.73,0,2.35,1.33,119.91,77.29,70.84,82,-48.1,high_bad
99_2020_06_25,Yeast - BRD,25/06/2020 21:02,25.0,42.0,160.0,1992.86,0.0,-50.0,120.0,57.3,1.28,1.99,11990.27,46.43,53.74,54.7,52.14,1.24,160.2,4186.12,76.29,24.8,80,3378.73,0,2.35,1.33,119.91,77.29,70.84,82,-48.1,high_bad
99_2020_06_25,Yeast - BRD,25/06/2020 21:02,25.0,41.0,120.0,1992.86,0.0,-50.0,120.0,57.3,1.28,1.99,11990.27,46.43,53.74,54.7,52.14,1.24,160.2,4186.12,76.29,24.8,80,3378.73,0,2.35,1.33,119.91,77.29,70.84,82,-48.1,high_bad
99_2020_06_25,Yeast - BRD,25/06/2020 21:16,25.0,42.0,120.0,1992.86,45.0,-45.0,120.0,59.38,1.28,2.89,9305.45,24.52,65.43,66.3,67.03,4.75,120.0,2378.73,53.87,24.84,80,2134.89,0,-0.04,1.33,119.91,77.68,36.44,83,-45.29,high_bad
99_2020_06_25,Yeast - BRD,25/06/2020 21:17,25.0,42.0,110.0,1992.86,45.0,-45.0,120.0,59.51,1.28,2.89,9536.32,25.25,65.43,67.07,67.03,5.5,119.29,2058.37,52.87,24.84,80,1769.78,0,-0.04,1.33,119.91,77.68,35.64,83,-45.29,high_bad
99_2020_06_25,Yeast - BRD,25/06/2020 21:28,50.0,42.0,110.0,1992.86,45.0,-45.0,120.0,60.11,1.28,7.96,9780.16,25.64,67.74,67.07,67.29,19.76,110.48,1551.88,43.29,24.47,80,2603.11,0,4.53,1.33,119.91,77.68,27.16,83,-44.61,high_bad
99_2020_06_25,Yeast - BRD,25/06/2020 21:28,25.0,42.0,104.0,1992.86,45.0,-45.0,120.0,60.11,1.28,7.96,9780.16,25.64,67.74,67.07,67.29,19.76,110.48,1551.88,43.29,24.47,80,2603.11,0,4.53,1.33,119.91,77.68,27.16,83,-44.61,high_bad
99_2020_06_25,Yeast - BRD,25/06/2020 21:33,50.0,42.0,104.0,1992.86,63.0,-53.7,120.0,59.29,1.28,21.93,9311.93,50.34,67.23,67.07,67.29,24.99,104.16,1872.24,45.99,24.7,80,2449.42,0,10.26,1.33,119.91,77.68,35.93,84,-44.96,high_bad
99_2020_06_25,Yeast - BRD,25/06/2020 21:33,50.0,42.0,104.0,1992.86,63.0,-45.0,120.0,59.29,1.28,21.93,9299.61,50.34,67.23,67.07,67.29,24.99,104.16,1872.24,45.99,24.7,80,2449.42,0,10.26,1.33,119.91,77.68,35.93,84,-44.96,high_bad
99_2020_06_25,Yeast - BRD,25/06/2020 21:34,50.0,42.0,104.0,1992.86,63.0,-80.0,120.0,59.77,1.28,21.93,9293.13,50.76,67.23,67.07,67.29,25.81,103.81,1500.65,45.66,24.7,80,2507.13,0,10.26,1.33,119.91,78.8,37.69,83,-57.63,high_bad
99_2020_06_25,Yeast - BRD,25/06/2020 21:35,50.0,42.0,110.0,1992.86,63.0,-80.0,120.0,59.75,1.28,21.93,9305.45,49.35,67.23,67.07,67.29,26.86,103.81,1129.05,46.59,24.97,80,2513.62,0,19.32,1.33,119.91,72.26,40.71,81,-63.65,high_bad
99_2020_06_25,Yeast - BRD,25/06/2020 21:39,50.0,42.0,110.0,1992.86,63.0,-80.0,120.0,60.15,1.28,29.47,9786.64,50.15,67.23,67.07,67.29,29.47,110.12,1160.83,5.39,25.74,80,2994.16,0,34.68,1.33,119.91,68.22,54.13,75,-70.36,high_bad
99_2020_06_25,Yeast - BRD,25/06/2020 21:39,50.0,42.0,110.0,1992.86,63.0,-69.08,120.0,60.17,1.28,29.47,9793.13,49.09,67.23,67.07,67.29,29.55,110.12,1815.18,5.39,25.74,80,603.11,0,34.68,1.33,119.91,68.22,54.75,75,-70.68,high_bad
99_2020_06_25,Yeast - BRD,25/06/2020 21:39,50.0,42.0,110.0,1992.86,38.0,-80.0,120.0,60.17,1.28,29.47,9793.13,49.09,67.23,67.07,67.29,29.55,110.12,1815.18,5.39,25.74,80,603.11,0,34.68,1.33,119.91,68.22,54.75,75,-70.68,high_bad
99_2020_06_25,Yeast - BRD,25/06/2020 21:40,50.0,42.0,110.0,1992.86,38.0,-71.61,120.0,60.27,1.28,29.47,9299.61,50.69,67.23,67.07,67.29,30.29,110.12,2513.62,30.16,25.91,80,2955.25,0,39.54,1.33,120.23,69.37,75.75,75,-66.47,high_bad
99_2020_06_25,Yeast - BRD,25/06/2020 21:40,50.0,42.0,110.0,1992.86,55.0,-64.21,120.0,60.27,1.28,29.47,9299.61,50.69,67.23,67.07,67.29,30.29,110.12,2513.62,30.16,25.91,80,2955.25,0,39.54,1.33,120.23,69.37,75.75,75,-66.47,high_bad
99_2020_06_25,Yeast - BRD,25/06/2020 21:40,50.0,42.0,120.0,1992.86,55.0,-71.61,120.0,60.54,1.28,29.47,9286.64,50.69,67.23,67.07,67.29,30.37,109.44,2346.3,37.94,24.94,80,2942.93,0,45.92,1.33,120.23,70.46,76.14,74,-67.86,high_bad
99_2020_06_25,Yeast - BRD,25/06/2020 21:40,50.0,42.0,110.0,1992.86,38.0,-67.34,120.0,60.33,1.28,29.47,9356.68,49.22,67.23,67.07,67.29,29.92,109.8,333.98,15.8,25.91,80,841.12,0,39.54,1.33,119.91,68.38,64.07,75,-66.83,high_bad
99_2020_06_25,Yeast - BRD,25/06/2020 21:40,50.0,42.0,110.0,1992.86,38.0,-64.21,120.0,60.27,1.28,29.47,9299.61,50.69,67.23,67.07,67.29,30.07,110.12,2533.07,30.16,25.91,80,2948.77,0,39.54,1.33,120.23,69.37,75.83,75,-66.47,high_bad
99_2020_06_25,Yeast - BRD,25/06/2020 21:41,50.0,42.0,120.0,1992.86,56.0,-80.0,120.0,60.29,1.28,29.47,9254.21,49.89,67.23,67.07,67.29,30.89,118.57,1481.19,45.44,24.94,80,1507.13,0,44.47,1.33,120.23,70.46,77.63,73,-71.75,high_bad
